first_name,last_name,email,phone,employee_code,job_title,hire_date,salary,currency,country_code,department_code,active
Zelda,Ebert,zelda.ebert.7320@example.com,444-731-5381,EMP-17320,Marketing Coordinator,2024-02-19,127163,CAD,CA,MKT,false
Marguerita,Lindgren,marguerita.lindgren.7321@example.com,154 738 8780,EMP-17321,Senior Developer,2017-12-02,94898,JPY,JP,SAL,true
Milo,Zulauf,milo.zulauf.7322@example.com,703 051 0369,EMP-17322,Sales Representative,2021-01-23,145139,USD,US,OPS,true
Delbert,Stiedemann,delbert.stiedemann.7323@example.com,266 434 6201,EMP-17323,Sales Representative,2020-03-25,144752,USD,US,LEG,true
Doyle,Ward,doyle.ward.7324@example.com,204.211.6861,EMP-17324,Marketing Coordinator,2016-12-07,98061,AUD,AU,HR,true
Numbers,Hand,numbers.hand.7325@example.com,122 446 8344,EMP-17325,System Administrator,2025-08-17,49549,AUD,AU,FIN,true
Betty,Cummerata,betty.cummerata.7326@example.com,110.759.9973,EMP-17326,Senior Developer,2020-09-12,107476,EUR,DE,FIN,false
Lean,Metz,lean.metz.7327@example.com,735 942 4898,EMP-17327,Sales Representative,2017-07-17,74501,JPY,JP,LEG,true
Lakiesha,Beahan,lakiesha.beahan.7328@example.com,(548) 027-0495,EMP-17328,DevOps Engineer,2025-11-25,52003,JPY,JP,HR,true
Elaine,Bartell,elaine.bartell.7329@example.com,709.962.0989,EMP-17329,Legal Counsel,2016-06-04,149324,USD,US,ENG,true
Loura,Hermann,loura.hermann.7330@example.com,756 845 3415,EMP-17330,Marketing Coordinator,2019-11-25,164747,GBP,UK,FIN,true
Marion,Ullrich,marion.ullrich.7331@example.com,739-189-7699,EMP-17331,Product Manager,2020-07-01,85838,GBP,UK,ENG,true
Eden,Marquardt,eden.marquardt.7332@example.com,630-926-7492,EMP-17332,Sales Representative,2016-08-13,176720,AUD,AU,MKT,true
Stan,Williamson,stan.williamson.7333@example.com,326.790.9321,EMP-17333,Data Analyst,2023-06-27,199264,USD,US,OPS,true
Mariah,Volkman,mariah.volkman.7334@example.com,(928) 918-6443,EMP-17334,Senior Developer,2024-11-23,142581,CAD,CA,HR,true
Isaiah,Schroeder,isaiah.schroeder.7335@example.com,695-997-4678,EMP-17335,Sales Representative,2023-09-03,129767,EUR,DE,FIN,true
Graciela,MacGyver,graciela.macgyver.7336@example.com,(577) 777-8231,EMP-17336,System Administrator,2025-04-22,104531,USD,US,HR,true
Kelley,Waelchi,kelley.waelchi.7337@example.com,583-195-1313,EMP-17337,Sales Representative,2025-04-01,174156,CAD,CA,HR,true
Devon,Nienow,devon.nienow.7338@example.com,335.620.6698,EMP-17338,Software Engineer,2016-07-14,72230,GBP,UK,SAL,true
Sari,Boyer,sari.boyer.7339@example.com,699 481 8993,EMP-17339,HR Specialist,2021-10-18,180122,INR,IN,ENG,true
Lexie,Langworth,lexie.langworth.7340@example.com,653-607-1942,EMP-17340,Senior Developer,2019-04-29,181183,EUR,FR,IT,true
Prince,Koch,prince.koch.7341@example.com,955-556-1041,EMP-17341,DevOps Engineer,2016-09-11,58187,USD,US,OPS,true
Leia,Kutch,leia.kutch.7342@example.com,(359) 972-9357,EMP-17342,HR Specialist,2024-04-13,170109,USD,US,OPS,true
Gale,Okuneva,gale.okuneva.7343@example.com,(959) 189-2368,EMP-17343,Data Analyst,2022-03-03,124424,USD,US,MKT,true
Nerissa,Champlin,nerissa.champlin.7344@example.com,156 718 8968,EMP-17344,DevOps Engineer,2024-05-25,111641,USD,US,ENG,true
Toby,Gusikowski,toby.gusikowski.7345@example.com,814.193.4105,EMP-17345,HR Specialist,2021-12-20,131874,JPY,JP,ENG,true
Shauna,Jast,shauna.jast.7346@example.com,648.855.1120,EMP-17346,Product Manager,2023-11-13,46900,AUD,AU,SAL,false
Kasey,O'Kon,kasey.o'kon.7347@example.com,(904) 029-7170,EMP-17347,Software Engineer,2023-11-06,46311,CAD,CA,HR,true
Michale,Klocko,michale.klocko.7348@example.com,(848) 494-0376,EMP-17348,Data Analyst,2020-05-25,169840,USD,US,IT,true
Leanne,Fisher,leanne.fisher.7349@example.com,245.447.7085,EMP-17349,Data Analyst,2021-05-28,68385,EUR,DE,ENG,true
Lupe,Towne,lupe.towne.7350@example.com,221-346-8606,EMP-17350,Senior Developer,2022-09-13,198947,JPY,JP,LEG,true
Norman,Hermiston,norman.hermiston.7351@example.com,964-868-5805,EMP-17351,Sales Representative,2024-11-06,45364,AUD,AU,HR,true
Randal,Harvey,randal.harvey.7352@example.com,271.643.6855,EMP-17352,Product Manager,2017-10-06,162149,JPY,JP,ENG,true
Mose,McDermott,mose.mcdermott.7353@example.com,457-688-1759,EMP-17353,Legal Counsel,2019-09-20,110973,JPY,JP,HR,true
Hugh,Purdy,hugh.purdy.7354@example.com,677-971-0117,EMP-17354,System Administrator,2019-11-09,127703,JPY,JP,FIN,true
Chrystal,Mosciski,chrystal.mosciski.7355@example.com,(357) 564-7088,EMP-17355,HR Specialist,2022-03-14,185511,GBP,UK,HR,true
Deloris,Pfannerstill,deloris.pfannerstill.7356@example.com,489.276.9799,EMP-17356,Product Manager,2020-01-31,62512,CAD,CA,OPS,true
Enrique,Becker,enrique.becker.7357@example.com,602-811-7238,EMP-17357,Product Manager,2023-01-19,129118,EUR,FR,LEG,true
Kraig,Herman,kraig.herman.7358@example.com,680.745.5586,EMP-17358,Senior Developer,2016-12-15,40364,INR,IN,OPS,true
Gino,Pouros,gino.pouros.7359@example.com,(495) 664-0190,EMP-17359,Senior Developer,2021-08-05,78148,GBP,UK,OPS,true
Aurore,Lubowitz,aurore.lubowitz.7360@example.com,969 959 2685,EMP-17360,Marketing Coordinator,2020-10-26,98625,GBP,UK,OPS,true
Shelby,Denesik,shelby.denesik.7361@example.com,433-485-1142,EMP-17361,HR Specialist,2024-06-11,183481,USD,US,ENG,true
Jeramy,Schoen,jeramy.schoen.7362@example.com,290.518.8057,EMP-17362,DevOps Engineer,2025-02-13,98021,USD,US,SAL,true
Arron,Pouros,arron.pouros.7363@example.com,578 317 5047,EMP-17363,HR Specialist,2018-07-17,121637,USD,US,HR,true
Harris,Morar,harris.morar.7364@example.com,437.845.4828,EMP-17364,Marketing Coordinator,2020-09-18,49256,GBP,UK,IT,true
Emmitt,Stokes,emmitt.stokes.7365@example.com,303 667 3726,EMP-17365,Product Manager,2018-06-03,174368,JPY,JP,HR,true
Joan,Parker,joan.parker.7366@example.com,101 562 2791,EMP-17366,Software Engineer,2025-02-22,83956,INR,IN,ENG,true
Ina,Kassulke,ina.kassulke.7367@example.com,232.475.8749,EMP-17367,Senior Developer,2017-11-01,140090,AUD,AU,OPS,true
Hunter,Kessler,hunter.kessler.7368@example.com,(988) 232-4873,EMP-17368,HR Specialist,2019-05-14,138426,EUR,DE,IT,true
Genaro,Gislason,genaro.gislason.7369@example.com,324.666.2196,EMP-17369,Sales Representative,2017-12-24,112381,INR,IN,FIN,true
Jesus,Reichel,jesus.reichel.7370@example.com,(804) 437-9030,EMP-17370,Data Analyst,2020-07-27,45274,AUD,AU,ENG,true
Christiana,O'Kon,christiana.o'kon.7371@example.com,810-628-0021,EMP-17371,Senior Developer,2020-11-29,46108,AUD,AU,MKT,true
Trenton,Nitzsche,trenton.nitzsche.7372@example.com,255 743 9075,EMP-17372,DevOps Engineer,2022-10-07,105257,JPY,JP,HR,true
Tesha,Dickinson,tesha.dickinson.7373@example.com,499 096 1999,EMP-17373,Sales Representative,2021-02-20,192453,AUD,AU,LEG,true
Darci,Bayer,darci.bayer.7374@example.com,(230) 301-2012,EMP-17374,Data Analyst,2021-05-16,93941,EUR,DE,SAL,true
Jolanda,Braun,jolanda.braun.7375@example.com,645 902 9557,EMP-17375,Legal Counsel,2025-07-10,83774,JPY,JP,OPS,true
Joel,Hickle,joel.hickle.7376@example.com,909 770 4943,EMP-17376,System Administrator,2016-04-27,168358,USD,US,MKT,true
Freeman,Leannon,freeman.leannon.7377@example.com,356.189.4586,EMP-17377,DevOps Engineer,2018-09-17,82199,USD,US,ENG,true
Elvin,Jaskolski,elvin.jaskolski.7378@example.com,315-286-8671,EMP-17378,System Administrator,2016-12-25,120266,JPY,JP,LEG,true
Marya,Cummerata,marya.cummerata.7379@example.com,348 096 6554,EMP-17379,Marketing Coordinator,2023-09-25,180780,EUR,FR,OPS,true
Brent,Kuhn,brent.kuhn.7380@example.com,393.606.6766,EMP-17380,Senior Developer,2018-05-29,68144,EUR,DE,SAL,true
Lianne,Padberg,lianne.padberg.7381@example.com,227 553 7647,EMP-17381,Legal Counsel,2025-07-02,117974,CAD,CA,FIN,true
Eulalia,Larson,eulalia.larson.7382@example.com,301.144.9653,EMP-17382,Software Engineer,2017-08-13,53661,JPY,JP,SAL,true
Berry,Bailey,berry.bailey.7383@example.com,685 600 7388,EMP-17383,Product Manager,2024-01-01,188906,JPY,JP,MKT,true
Ethelyn,Sauer,ethelyn.sauer.7384@example.com,287-073-3803,EMP-17384,Product Manager,2024-01-25,101221,USD,US,OPS,true
Cleo,Sipes,cleo.sipes.7385@example.com,895-517-1648,EMP-17385,System Administrator,2021-04-26,196307,AUD,AU,IT,true
Carson,Trantow,carson.trantow.7386@example.com,813-638-1738,EMP-17386,Data Analyst,2022-02-23,194907,AUD,AU,MKT,true
Christoper,Bergnaum,christoper.bergnaum.7387@example.com,(526) 640-4897,EMP-17387,Software Engineer,2022-10-05,71847,EUR,FR,MKT,true
Haywood,Johnston,haywood.johnston.7388@example.com,813.328.7883,EMP-17388,Data Analyst,2021-01-19,92672,INR,IN,HR,true
Adela,Bashirian,adela.bashirian.7389@example.com,471.762.2324,EMP-17389,Product Manager,2021-08-21,76217,JPY,JP,FIN,true
Angelita,Considine,angelita.considine.7390@example.com,(196) 436-7511,EMP-17390,Product Manager,2024-08-06,146957,EUR,DE,LEG,true
Steven,Bartell,steven.bartell.7391@example.com,283 964 2199,EMP-17391,DevOps Engineer,2023-02-04,105072,JPY,JP,SAL,true
Angelo,Simonis,angelo.simonis.7392@example.com,540-583-5386,EMP-17392,System Administrator,2019-09-17,156669,INR,IN,HR,true
Ali,Grimes,ali.grimes.7393@example.com,706.246.1608,EMP-17393,Product Manager,2019-05-02,183771,AUD,AU,ENG,true
Dani,Lindgren,dani.lindgren.7394@example.com,422.224.0310,EMP-17394,Software Engineer,2022-08-25,147413,INR,IN,SAL,true
Tricia,Lowe,tricia.lowe.7395@example.com,473 729 0777,EMP-17395,System Administrator,2025-06-24,111361,EUR,DE,IT,true
Rocco,Turner,rocco.turner.7396@example.com,(308) 715-5161,EMP-17396,Marketing Coordinator,2025-01-04,98886,EUR,DE,IT,true
Ty,Grady,ty.grady.7397@example.com,665 880 7671,EMP-17397,Product Manager,2023-10-13,44105,JPY,JP,MKT,true
Emmitt,Legros,emmitt.legros.7398@example.com,801 694 3439,EMP-17398,Marketing Coordinator,2023-03-30,83488,INR,IN,FIN,true
Zane,Lynch,zane.lynch.7399@example.com,685-717-2656,EMP-17399,DevOps Engineer,2022-06-09,180939,USD,US,ENG,true
Keenan,Ward,keenan.ward.7400@example.com,569 086 5601,EMP-17400,Product Manager,2019-02-07,96208,CAD,CA,FIN,false
Keva,Parker,keva.parker.7401@example.com,648.129.8257,EMP-17401,DevOps Engineer,2021-01-24,178389,CAD,CA,FIN,true
Amy,Gislason,amy.gislason.7402@example.com,367-666-9031,EMP-17402,System Administrator,2025-08-24,109356,JPY,JP,HR,true
Morris,Christiansen,morris.christiansen.7403@example.com,792-007-5508,EMP-17403,HR Specialist,2019-06-28,149237,JPY,JP,HR,true
Brittany,Connelly,brittany.connelly.7404@example.com,927.919.1039,EMP-17404,Product Manager,2017-10-28,196159,JPY,JP,HR,true
Norbert,Reichert,norbert.reichert.7405@example.com,(294) 813-4530,EMP-17405,HR Specialist,2025-07-15,112169,JPY,JP,HR,true
Berniece,Herzog,berniece.herzog.7406@example.com,456 920 4185,EMP-17406,Senior Developer,2018-03-17,65677,INR,IN,OPS,true
Shaniqua,Koelpin,shaniqua.koelpin.7407@example.com,542-059-7565,EMP-17407,Product Manager,2017-10-06,110511,EUR,DE,SAL,true
Rene,Ortiz,rene.ortiz.7408@example.com,355 600 8881,EMP-17408,Software Engineer,2023-08-25,125116,JPY,JP,FIN,true
Darin,Goodwin,darin.goodwin.7409@example.com,(323) 115-0143,EMP-17409,Data Analyst,2018-08-16,75770,EUR,DE,HR,true
Marty,Schneider,marty.schneider.7410@example.com,454-439-2827,EMP-17410,HR Specialist,2020-06-01,47208,EUR,FR,IT,true
Deangelo,Price,deangelo.price.7411@example.com,(876) 551-8973,EMP-17411,HR Specialist,2023-07-12,189356,GBP,UK,LEG,true
Ngan,Mosciski,ngan.mosciski.7412@example.com,929 186 2154,EMP-17412,System Administrator,2016-09-28,80582,AUD,AU,SAL,true
Edmund,Senger,edmund.senger.7413@example.com,338 866 9063,EMP-17413,DevOps Engineer,2019-11-13,160569,GBP,UK,SAL,true
Dominick,Kreiger,dominick.kreiger.7414@example.com,(256) 182-8038,EMP-17414,DevOps Engineer,2020-07-29,74024,CAD,CA,FIN,true
Hector,Rutherford,hector.rutherford.7415@example.com,173-406-2773,EMP-17415,Legal Counsel,2016-11-12,133474,GBP,UK,MKT,true
Elda,Koch,elda.koch.7416@example.com,240-234-7042,EMP-17416,Data Analyst,2017-07-30,75515,CAD,CA,IT,true
Lashandra,Berge,lashandra.berge.7417@example.com,961-647-1575,EMP-17417,System Administrator,2021-02-23,199298,USD,US,MKT,true
Takako,Dietrich,takako.dietrich.7418@example.com,362.076.8602,EMP-17418,HR Specialist,2023-09-14,187065,INR,IN,MKT,true
Johnathon,Marquardt,johnathon.marquardt.7419@example.com,759 322 7463,EMP-17419,Product Manager,2017-05-15,73943,CAD,CA,LEG,true
Emilie,VonRueden,emilie.vonrueden.7420@example.com,514 645 7943,EMP-17420,Product Manager,2019-10-10,67770,EUR,FR,ENG,true
Dwain,Wehner,dwain.wehner.7421@example.com,995 388 5666,EMP-17421,System Administrator,2017-05-30,45295,EUR,FR,SAL,true
Florida,Bins,florida.bins.7422@example.com,(826) 229-0064,EMP-17422,Software Engineer,2016-08-15,102992,GBP,UK,ENG,true
Jill,Quigley,jill.quigley.7423@example.com,(117) 790-5688,EMP-17423,Product Manager,2018-02-08,110582,CAD,CA,MKT,true
Simona,King,simona.king.7424@example.com,743-781-4507,EMP-17424,Product Manager,2020-11-20,113579,EUR,DE,ENG,true
Liberty,Cremin,liberty.cremin.7425@example.com,591 271 0884,EMP-17425,Legal Counsel,2025-04-27,186030,EUR,DE,IT,true
Jetta,Trantow,jetta.trantow.7426@example.com,316 573 2398,EMP-17426,DevOps Engineer,2023-01-07,124104,USD,US,HR,true
Caleb,Emmerich,caleb.emmerich.7427@example.com,515-293-2496,EMP-17427,Software Engineer,2025-04-27,84931,EUR,FR,MKT,true
Doyle,Bergstrom,doyle.bergstrom.7428@example.com,(383) 213-0324,EMP-17428,Legal Counsel,2016-05-24,141010,GBP,UK,IT,true
Forrest,Conroy,forrest.conroy.7429@example.com,(540) 382-9799,EMP-17429,DevOps Engineer,2024-10-06,77424,EUR,FR,MKT,true
Dennis,O'Reilly,dennis.o'reilly.7430@example.com,(414) 985-1093,EMP-17430,Legal Counsel,2020-03-31,179628,EUR,FR,HR,true
Vivian,Marvin,vivian.marvin.7431@example.com,900 916 6703,EMP-17431,Product Manager,2023-03-19,60719,EUR,DE,ENG,true
Britt,Corkery,britt.corkery.7432@example.com,182.872.9632,EMP-17432,Sales Representative,2026-01-06,175530,CAD,CA,HR,false
Jere,Feest,jere.feest.7433@example.com,580 489 8075,EMP-17433,Sales Representative,2019-09-02,56027,GBP,UK,IT,true
Ariane,Hoeger,ariane.hoeger.7434@example.com,350.250.7365,EMP-17434,Legal Counsel,2021-12-13,112851,EUR,DE,ENG,true
Horacio,Donnelly,horacio.donnelly.7435@example.com,301 539 2781,EMP-17435,Legal Counsel,2022-05-24,110452,EUR,FR,ENG,true
Deidra,Monahan,deidra.monahan.7436@example.com,457-961-0697,EMP-17436,DevOps Engineer,2023-07-22,161929,INR,IN,SAL,true
Marielle,Heidenreich,marielle.heidenreich.7437@example.com,630.699.1495,EMP-17437,Marketing Coordinator,2019-08-27,108636,EUR,DE,MKT,true
Elias,Little,elias.little.7438@example.com,140.015.1824,EMP-17438,Product Manager,2016-06-29,94459,EUR,DE,ENG,true
Jonie,Kulas,jonie.kulas.7439@example.com,504 659 5182,EMP-17439,HR Specialist,2021-05-12,104856,GBP,UK,IT,true
Jacques,Heidenreich,jacques.heidenreich.7440@example.com,457 784 0007,EMP-17440,Legal Counsel,2019-05-16,176554,INR,IN,IT,false
Janine,Wolff,janine.wolff.7441@example.com,413-608-0591,EMP-17441,Marketing Coordinator,2018-02-25,87140,JPY,JP,SAL,true
Lisandra,Crist,lisandra.crist.7442@example.com,671-698-9693,EMP-17442,DevOps Engineer,2021-05-12,100114,EUR,DE,IT,true
Wilburn,Kshlerin,wilburn.kshlerin.7443@example.com,657.665.1530,EMP-17443,Sales Representative,2021-09-21,114633,AUD,AU,SAL,true
Randal,Legros,randal.legros.7444@example.com,474.073.7346,EMP-17444,Senior Developer,2016-07-12,71035,CAD,CA,IT,true
Robin,Von,robin.von.7445@example.com,571 288 4521,EMP-17445,Product Manager,2021-06-07,193893,JPY,JP,HR,true
Sacha,Dare,sacha.dare.7446@example.com,(235) 945-0312,EMP-17446,Software Engineer,2023-06-09,118539,INR,IN,ENG,true
Jacquie,Quitzon,jacquie.quitzon.7447@example.com,517.083.5506,EMP-17447,Sales Representative,2017-11-29,76140,GBP,UK,MKT,true
Micaela,Anderson,micaela.anderson.7448@example.com,862 372 7958,EMP-17448,System Administrator,2023-12-20,78537,GBP,UK,MKT,true
Efren,Feil,efren.feil.7449@example.com,(459) 140-8418,EMP-17449,Marketing Coordinator,2021-10-23,181672,GBP,UK,SAL,true
Alfreda,Cronin,alfreda.cronin.7450@example.com,386 294 7941,EMP-17450,System Administrator,2023-08-28,111188,GBP,UK,LEG,true
Tania,Rippin,tania.rippin.7451@example.com,927-555-9314,EMP-17451,System Administrator,2018-02-28,150086,JPY,JP,IT,true
Joel,Larkin,joel.larkin.7452@example.com,525 048 6037,EMP-17452,Legal Counsel,2018-06-21,98895,EUR,FR,IT,true
Cristine,Walter,cristine.walter.7453@example.com,902.461.3900,EMP-17453,Product Manager,2025-09-30,188369,JPY,JP,SAL,true
Fredric,Hane,fredric.hane.7454@example.com,412 568 2497,EMP-17454,Software Engineer,2016-08-18,85656,GBP,UK,HR,true
Stuart,Schultz,stuart.schultz.7455@example.com,875-021-2757,EMP-17455,System Administrator,2020-10-14,176381,EUR,FR,ENG,true
Albert,Bins,albert.bins.7456@example.com,(985) 671-0476,EMP-17456,Senior Developer,2017-06-23,149613,EUR,FR,MKT,true
Darell,Hammes,darell.hammes.7457@example.com,(139) 321-9510,EMP-17457,Product Manager,2021-07-13,137781,GBP,UK,IT,true
Aundrea,Nienow,aundrea.nienow.7458@example.com,(515) 302-3761,EMP-17458,Legal Counsel,2022-01-22,117237,EUR,FR,SAL,true
Aline,Bailey,aline.bailey.7459@example.com,458.185.2099,EMP-17459,HR Specialist,2024-01-10,57515,USD,US,LEG,true
Oswaldo,McCullough,oswaldo.mccullough.7460@example.com,(780) 164-0630,EMP-17460,DevOps Engineer,2025-09-25,50478,AUD,AU,HR,true
Ferdinand,Barton,ferdinand.barton.7461@example.com,(561) 020-5095,EMP-17461,System Administrator,2018-05-24,147792,INR,IN,MKT,true
Johnson,Pouros,johnson.pouros.7462@example.com,296-428-7300,EMP-17462,Data Analyst,2016-08-24,124972,USD,US,MKT,true
Roman,Wilderman,roman.wilderman.7463@example.com,(769) 202-1012,EMP-17463,DevOps Engineer,2022-04-04,157390,EUR,FR,HR,true
Mollie,Tillman,mollie.tillman.7464@example.com,(874) 894-0521,EMP-17464,Sales Representative,2025-04-23,194074,USD,US,MKT,true
Janis,Hintz,janis.hintz.7465@example.com,586 872 3047,EMP-17465,Senior Developer,2026-03-30,119549,INR,IN,IT,true
Georgiana,Schuster,georgiana.schuster.7466@example.com,207-022-8564,EMP-17466,Legal Counsel,2022-01-23,197777,EUR,FR,OPS,true
Celeste,Schumm,celeste.schumm.7467@example.com,138-307-4822,EMP-17467,Sales Representative,2017-09-29,61842,EUR,DE,ENG,true
Jamison,Lowe,jamison.lowe.7468@example.com,(693) 922-1326,EMP-17468,Product Manager,2019-08-05,122719,USD,US,HR,true
Leia,West,leia.west.7469@example.com,(479) 230-0764,EMP-17469,Software Engineer,2018-12-14,50945,EUR,FR,ENG,true
Kiyoko,Prohaska,kiyoko.prohaska.7470@example.com,(924) 150-3906,EMP-17470,Senior Developer,2024-12-22,191272,AUD,AU,IT,true
Laurene,Waters,laurene.waters.7471@example.com,842 858 3354,EMP-17471,Software Engineer,2023-02-22,188071,EUR,DE,MKT,true
Hortense,Harvey,hortense.harvey.7472@example.com,(752) 624-7818,EMP-17472,Marketing Coordinator,2025-07-18,198026,USD,US,HR,true
Abbey,Pouros,abbey.pouros.7473@example.com,297-715-3518,EMP-17473,Legal Counsel,2023-09-06,105529,AUD,AU,LEG,true
Demetria,Halvorson,demetria.halvorson.7474@example.com,914-078-5779,EMP-17474,Senior Developer,2018-04-16,77709,AUD,AU,SAL,true
Hiram,Sipes,hiram.sipes.7475@example.com,561 639 0625,EMP-17475,HR Specialist,2018-07-12,101088,INR,IN,SAL,true
Jeffery,Brown,jeffery.brown.7476@example.com,(456) 147-0544,EMP-17476,HR Specialist,2025-04-05,93299,USD,US,FIN,true
Layla,Jones,layla.jones.7477@example.com,393 162 9823,EMP-17477,Data Analyst,2020-11-18,153561,JPY,JP,IT,true
Luis,Glover,luis.glover.7478@example.com,621-209-8450,EMP-17478,System Administrator,2016-10-10,63795,CAD,CA,MKT,true
Margarito,MacGyver,margarito.macgyver.7479@example.com,366 977 3476,EMP-17479,Sales Representative,2021-11-11,177628,CAD,CA,FIN,true
Joshua,Donnelly,joshua.donnelly.7480@example.com,(884) 976-3277,EMP-17480,Senior Developer,2023-09-12,151399,INR,IN,HR,true
Hermelinda,Lesch,hermelinda.lesch.7481@example.com,(121) 428-6892,EMP-17481,DevOps Engineer,2016-11-14,105265,USD,US,SAL,true
Kerry,Rolfson,kerry.rolfson.7482@example.com,198 177 3209,EMP-17482,Legal Counsel,2019-05-04,96315,EUR,DE,MKT,true
Iliana,Streich,iliana.streich.7483@example.com,(935) 918-4109,EMP-17483,System Administrator,2017-08-31,114588,EUR,FR,MKT,true
Aiko,Powlowski,aiko.powlowski.7484@example.com,815-478-2665,EMP-17484,Marketing Coordinator,2020-11-07,78319,JPY,JP,MKT,true
Wilmer,Hintz,wilmer.hintz.7485@example.com,705.795.4404,EMP-17485,System Administrator,2025-11-14,193399,EUR,FR,FIN,true
Broderick,Willms,broderick.willms.7486@example.com,(605) 825-3620,EMP-17486,Software Engineer,2019-09-01,192201,USD,US,ENG,true
Courtney,Hudson,courtney.hudson.7487@example.com,180 751 5893,EMP-17487,DevOps Engineer,2024-12-28,50948,JPY,JP,MKT,false
Cuc,West,cuc.west.7488@example.com,626 069 3383,EMP-17488,HR Specialist,2021-11-18,58883,GBP,UK,LEG,true
Windy,Hessel,windy.hessel.7489@example.com,(898) 000-3737,EMP-17489,Legal Counsel,2025-03-13,88994,AUD,AU,IT,true
Efrain,Dietrich,efrain.dietrich.7490@example.com,405 331 3587,EMP-17490,DevOps Engineer,2021-10-23,124923,USD,US,ENG,true
Latoria,Mante,latoria.mante.7491@example.com,721.242.9458,EMP-17491,Product Manager,2020-12-09,88242,AUD,AU,MKT,true
Cecil,Boyer,cecil.boyer.7492@example.com,636.607.7027,EMP-17492,Software Engineer,2018-05-21,66695,USD,US,ENG,true
Fred,Cronin,fred.cronin.7493@example.com,400-670-5786,EMP-17493,Sales Representative,2022-02-21,59308,EUR,FR,MKT,true
Reed,Ledner,reed.ledner.7494@example.com,176.044.7949,EMP-17494,Legal Counsel,2019-09-06,125642,EUR,DE,FIN,true
